identifiantCandidat,genre,nationalite,serie,mentionAuBac,redoublementTerminale,rangEnTerminale,age,annee
2019975,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,11,19.0,2019
2019976,M,IVOIRIENNE,F7,PASSABLE,NON,18,20.0,2019
2019978,M,IVOIRIENNE,BT ELECTRONIQUE,ASSEZ-BIEN,NON,1,21.0,2019
2019979,F,IVOIRIENNE,C,PASSABLE,NON,15,20.0,2019
2019980,M,IVOIRIENNE,D,BIEN,OUI,1,24.0,2019
2019981,M,IVOIRIENNE,G2,PASSABLE,NON,4,21.0,2019
2019982,M,IVOIRIENNE,F3,ASSEZ-BIEN,NON,8,21.0,2019
2019983,M,IVOIRIENNE,D,PASSABLE,OUI,3,22.0,2019
2019984,M,IVOIRIENNE,D,PASSABLE,NON,13,20.0,2019
2019985,M,IVOIRIENNE,C,PASSABLE,NON,13,17.0,2019
2019986,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,22.0,2019
2019987,M,IVOIRIENNE,D,PASSABLE,NON,7,20.0,2019
2019988,F,IVOIRIENNE,D,BIEN,NON,2,19.0,2019
2019989,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,19.0,2019
2019991,F,IVOIRIENNE,G2,ASSEZ-BIEN,NON,1,21.0,2019
2019992,M,IVOIRIENNE,F4,PASSABLE,NON,25,23.0,2019
2019993,M,IVOIRIENNE,F7,PASSABLE,NON,7,19.0,2019
2019994,M,IVOIRIENNE,F7,BIEN,NON,1,19.0,2019
2019995,M,IVOIRIENNE,F3,BIEN,NON,1,23.0,2019
2019996,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,23,17.0,2019
2019997,F,IVOIRIENNE,F3,PASSABLE,NON,11,20.0,2019
2019998,M,IVOIRIENNE,F2,ASSEZ-BIEN,NON,10,19.0,2019
2019999,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,7,21.0,2019
20191000,M,IVOIRIENNE,A2,PASSABLE,NON,2,22.0,2019
20191001,M,IVOIRIENNE,F3,ASSEZ-BIEN,NON,1,18.0,2019
20191002,M,IVOIRIENNE,D,PASSABLE,NON,2,19.0,2019
20191003,M,IVOIRIENNE,C,PASSABLE,NON,3,20.0,2019
20191004,M,IVOIRIENNE,A1,ASSEZ-BIEN,NON,7,23.0,2019
20191005,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,2,20.0,2019
20191006,F,IVOIRIENNE,D,BIEN,NON,1,19.0,2019
20191007,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,20.0,2019
20191008,M,IVOIRIENNE,B,PASSABLE,NON,8,21.0,2019
20191009,M,IVOIRIENNE,C,PASSABLE,NON,13,23.0,2019
20191010,M,IVOIRIENNE,C,PASSABLE,NON,3,18.0,2019
20191011,F,IVOIRIENNE,G2,PASSABLE,NON,9,22.0,2019
20191012,M,IVOIRIENNE,D,PASSABLE,OUI,7,20.0,2019
20191013,M,IVOIRIENNE,C,PASSABLE,NON,15,19.0,2019
20191014,M,IVOIRIENNE,C,PASSABLE,NON,2,22.0,2019
20191015,M,IVOIRIENNE,B,PASSABLE,OUI,4,23.0,2019
20191016,M,IVOIRIENNE,F1,PASSABLE,NON,5,18.0,2019
20191017,M,IVOIRIENNE,C,PASSABLE,NON,16,19.0,2019
20191018,M,NIGERIANNE,D,PASSABLE,NON,15,19.0,2019
20191019,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,20.0,2019
20191020,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,20.0,2019
20191021,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,18.0,2019
20191022,F,IVOIRIENNE,A1,PASSABLE,NON,7,19.0,2019
20191023,M,IVOIRIENNE,G2,PASSABLE,NON,3,22.0,2019
20191026,M,IVOIRIENNE,D,PASSABLE,OUI,44,20.0,2019
20191027,M,IVOIRIENNE,D,PASSABLE,NON,10,18.0,2019
20191028,M,IVOIRIENNE,D,PASSABLE,NON,23,19.0,2019
20191029,M,IVOIRIENNE,D,PASSABLE,NON,19,19.0,2019
20191030,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,21,19.0,2019
20191031,M,IVOIRIENNE,D,PASSABLE,OUI,3,23.0,2019
20191032,F,IVOIRIENNE,F7,PASSABLE,NON,2,19.0,2019
20191033,M,IVOIRIENNE,C,PASSABLE,NON,2,21.0,2019
20191034,M,IVOIRIENNE,F1,PASSABLE,NON,11,17.0,2019
20191035,M,IVOIRIENNE,D,PASSABLE,NON,12,21.0,2019
20191036,M,IVOIRIENNE,C,PASSABLE,NON,15,19.0,2019
20191037,M,IVOIRIENNE,F1,PASSABLE,NON,3,20.0,2019
20191038,M,IVOIRIENNE,D,PASSABLE,NON,16,20.0,2019
20191039,M,IVOIRIENNE,D,PASSABLE,NON,4,20.0,2019
20191040,F,IVOIRIENNE,D,PASSABLE,NON,7,19.0,2019
20191041,F,IVOIRIENNE,C,PASSABLE,NON,1,19.0,2019
20191042,M,IVOIRIENNE,A2,PASSABLE,OUI,7,22.0,2019
20191043,M,IVOIRIENNE,D,PASSABLE,NON,24,18.0,2019
20191044,F,IVOIRIENNE,C,PASSABLE,NON,4,19.0,2019
20191045,M,IVOIRIENNE,B,ASSEZ-BIEN,NON,1,22.0,2019
20191046,M,IVOIRIENNE,D,PASSABLE,OUI,14,22.0,2019
20191047,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,13,18.0,2019
20191048,M,IVOIRIENNE,BT COMPTABILITE,BIEN,NON,1,19.0,2019
20191049,F,IVOIRIENNE,G2,PASSABLE,NON,3,21.0,2019
20191050,M,IVOIRIENNE,C,PASSABLE,NON,14,20.0,2019
20191051,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,18.0,2019
20191052,F,IVOIRIENNE,D,BIEN,NON,15,20.0,2019
20191053,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,7,18.0,2019
20191054,F,IVOIRIENNE,F1,PASSABLE,OUI,3,20.0,2019
20191055,F,IVOIRIENNE,A1,PASSABLE,NON,5,19.0,2019
20191056,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,17,26.0,2019
20191057,M,IVOIRIENNE,D,PASSABLE,NON,4,17.0,2019
20191058,F,IVOIRIENNE,D,PASSABLE,NON,27,18.0,2019
20191059,M,IVOIRIENNE,C,BIEN,NON,1,19.0,2019
20191060,M,IVOIRIENNE,D,PASSABLE,NON,15,18.0,2019
20191061,F,IVOIRIENNE,C,BIEN,NON,2,19.0,2019
20191062,M,IVOIRIENNE,D,PASSABLE,NON,11,23.0,2019
20191063,M,IVOIRIENNE,G2,PASSABLE,NON,2,19.0,2019
20191064,M,IVOIRIENNE,D,PASSABLE,OUI,10,22.0,2019
20191066,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,20.0,2019
20191067,M,IVOIRIENNE,F1,ASSEZ-BIEN,OUI,1,20.0,2019
20191068,F,IVOIRIENNE,D,PASSABLE,NON,1,21.0,2019
20191069,F,IVOIRIENNE,A2,BIEN,NON,1,18.0,2019
20191070,M,IVOIRIENNE,C,PASSABLE,NON,23,19.0,2019
20191071,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,19.0,2019
20191072,M,IVOIRIENNE,D,PASSABLE,NON,10,19.0,2019
20191073,M,IVOIRIENNE,D,BIEN,NON,1,20.0,2019
20191075,M,IVOIRIENNE,D,PASSABLE,NON,31,22.0,2019
20191076,M,IVOIRIENNE,F4,ASSEZ-BIEN,NON,5,19.0,2019
20191077,F,IVOIRIENNE,D,PASSABLE,NON,9,19.0,2019
20191078,M,IVOIRIENNE,F1,PASSABLE,NON,11,23.0,2019
20191079,M,IVOIRIENNE,G2,PASSABLE,NON,1,24.0,2019
20191080,M,IVOIRIENNE,G2,PASSABLE,NON,10,22.0,2019
20191081,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,18.0,2019
20191083,M,IVOIRIENNE,A1,ASSEZ-BIEN,NON,1,20.0,2019
20191084,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,14,20.0,2019
20191085,F,IVOIRIENNE,A1,ASSEZ-BIEN,NON,6,17.0,2019
20191086,M,IVOIRIENNE,D,PASSABLE,NON,7,21.0,2019
20191087,M,IVOIRIENNE,F4,ASSEZ-BIEN,NON,8,19.0,2019
20191088,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,18.0,2019
20191089,F,IVOIRIENNE,D,PASSABLE,NON,36,19.0,2019
20191090,M,IVOIRIENNE,C,PASSABLE,NON,2,19.0,2019
20191091,M,IVOIRIENNE,D,PASSABLE,NON,1,19.0,2019
20191092,M,IVOIRIENNE,F1,PASSABLE,NON,9,21.0,2019
20191094,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,22.0,2019
20191095,F,IVOIRIENNE,A1,ASSEZ-BIEN,NON,9,20.0,2019
20191096,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,21.0,2019
20191097,M,IVOIRIENNE,D,BIEN,NON,3,19.0,2019
20191098,M,IVOIRIENNE,C,PASSABLE,NON,1,19.0,2019
20191099,M,IVOIRIENNE,A1,PASSABLE,NON,9,19.0,2019
20191100,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,2,20.0,2019
20191101,M,IVOIRIENNE,G2,PASSABLE,OUI,8,22.0,2019
20191102,M,IVOIRIENNE,B,PASSABLE,NON,6,22.0,2019
20191103,F,IVOIRIENNE,A1,ASSEZ-BIEN,NON,2,19.0,2019
20191104,M,IVOIRIENNE,F3,PASSABLE,OUI,8,25.0,2019
20191105,M,IVOIRIENNE,A2,PASSABLE,NON,4,20.0,2019
20191107,M,IVOIRIENNE,C,PASSABLE,NON,1,20.0,2019
20191108,F,IVOIRIENNE,A1,ASSEZ-BIEN,NON,1,19.0,2019
20191109,M,IVOIRIENNE,F2,PASSABLE,NON,24,19.0,2019
20191110,F,IVOIRIENNE,D,PASSABLE,NON,45,21.0,2019
20191111,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,18.0,2019
20191112,M,IVOIRIENNE,D,PASSABLE,NON,26,20.0,2019
20191113,M,IVOIRIENNE,C,PASSABLE,NON,19,19.0,2019
20191114,M,IVOIRIENNE,D,PASSABLE,NON,38,19.0,2019
20191115,F,IVOIRIENNE,G2,ASSEZ-BIEN,NON,7,21.0,2019
20191116,F,IVOIRIENNE,D,PASSABLE,NON,10,19.0,2019
20191117,F,IVOIRIENNE,A1,ASSEZ-BIEN,NON,9,19.0,2019
20191118,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,22.0,2019
20191119,M,IVOIRIENNE,D,BIEN,NON,1,20.0,2019
20191120,M,IVOIRIENNE,B,PASSABLE,NON,10,17.0,2019
20191121,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,20.0,2019
20191124,M,IVOIRIENNE,A2,PASSABLE,OUI,20,21.0,2019
20191125,M,IVOIRIENNE,D,PASSABLE,NON,26,19.0,2019
20191126,M,IVOIRIENNE,F1,PASSABLE,NON,8,23.0,2019
20191127,F,IVOIRIENNE,A1,PASSABLE,NON,3,17.0,2019
20191128,M,IVOIRIENNE,C,PASSABLE,NON,11,20.0,2019
20191129,M,IVOIRIENNE,F4,PASSABLE,NON,16,19.0,2019
20191130,M,IVOIRIENNE,A2,PASSABLE,NON,2,19.0,2019
20191131,F,IVOIRIENNE,C,PASSABLE,NON,10,19.0,2019
20191132,M,IVOIRIENNE,F2,PASSABLE,NON,10,20.0,2019
20191133,F,IVOIRIENNE,D,PASSABLE,NON,2,18.0,2019
20191135,F,IVOIRIENNE,A2,PASSABLE,NON,3,20.0,2019
20191136,M,IVOIRIENNE,D,PASSABLE,NON,14,20.0,2019
20191137,M,IVOIRIENNE,B,PASSABLE,NON,3,20.0,2019
20191138,F,IVOIRIENNE,D,PASSABLE,NON,4,19.0,2019
20191139,M,IVOIRIENNE,F4,ASSEZ-BIEN,NON,15,19.0,2019
20191140,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,4,21.0,2019
20191141,F,IVOIRIENNE,A2,ASSEZ-BIEN,NON,1,18.0,2019
20191143,F,IVOIRIENNE,D,BIEN,NON,21,20.0,2019
20191144,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,18.0,2019
20191145,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,26,21.0,2019
20191146,F,IVOIRIENNE,A2,ASSEZ-BIEN,NON,1,19.0,2019
20191147,M,IVOIRIENNE,F4,PASSABLE,NON,11,23.0,2019
20191148,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,1,18.0,2019
20191149,M,IVOIRIENNE,D,PASSABLE,OUI,19,20.0,2019
20191150,M,IVOIRIENNE,F2,ASSEZ-BIEN,NON,3,18.0,2019
20191151,M,IVOIRIENNE,D,PASSABLE,NON,19,20.0,2019
20191153,F,IVOIRIENNE,F1,PASSABLE,NON,11,17.0,2019
20191154,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,23,19.0,2019
20191155,M,IVOIRIENNE,D,PASSABLE,OUI,8,23.0,2019
20191156,M,IVOIRIENNE,A1,ASSEZ-BIEN,NON,2,22.0,2019
20191157,F,IVOIRIENNE,F7,ASSEZ-BIEN,NON,2,16.0,2019
20191158,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,19.0,2019
20191159,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,3,21.0,2019
20191160,M,IVOIRIENNE,F4,PASSABLE,NON,16,21.0,2019
20191161,F,IVOIRIENNE,C,PASSABLE,NON,16,19.0,2019
20191162,M,IVOIRIENNE,F4,PASSABLE,NON,18,19.0,2019
20191163,M,BURKINABE,C,PASSABLE,NON,18,21.0,2019
20191164,M,IVOIRIENNE,BT ELECTRONIQUE,PASSABLE,NON,2,22.0,2019
20191165,M,IVOIRIENNE,C,PASSABLE,NON,2,20.0,2019
20191166,M,IVOIRIENNE,F4,ASSEZ-BIEN,NON,5,19.0,2019
20191167,M,IVOIRIENNE,A1,PASSABLE,NON,9,19.0,2019
20191168,F,IVOIRIENNE,A2,PASSABLE,NON,1,20.0,2019
20191169,M,IVOIRIENNE,C,BIEN,NON,1,20.0,2019
20191170,F,IVOIRIENNE,D,PASSABLE,NON,6,19.0,2019
20191171,M,IVOIRIENNE,F1,PASSABLE,NON,16,21.0,2019
20191172,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,10,20.0,2019
20191173,F,IVOIRIENNE,D,PASSABLE,NON,8,20.0,2019
20191174,F,IVOIRIENNE,D,PASSABLE,NON,24,19.0,2019
20191175,F,IVOIRIENNE,A2,PASSABLE,NON,2,19.0,2019
20191176,M,IVOIRIENNE,A2,PASSABLE,NON,2,19.0,2019
20191177,M,IVOIRIENNE,F4,PASSABLE,NON,6,19.0,2019
20191178,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,19.0,2019
20191179,M,IVOIRIENNE,F4,PASSABLE,NON,16,19.0,2019
20191180,M,IVOIRIENNE,B,PASSABLE,OUI,4,21.0,2019
20191181,M,IVOIRIENNE,D,PASSABLE,NON,7,21.0,2019
20191182,M,IVOIRIENNE,F2,ASSEZ-BIEN,NON,1,21.0,2019
20191183,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,2,25.0,2019
20191184,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,21.0,2019
20191185,F,IVOIRIENNE,F4,ASSEZ-BIEN,NON,4,18.0,2019
20191186,M,IVOIRIENNE,F4,ASSEZ-BIEN,NON,17,22.0,2019
20191187,M,IVOIRIENNE,D,PASSABLE,NON,26,20.0,2019
20191188,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,19.0,2019
20191189,M,IVOIRIENNE,D,PASSABLE,NON,3,20.0,2019
20191190,M,IVOIRIENNE,D,BIEN,NON,16,22.0,2019
20191192,F,IVOIRIENNE,D,PASSABLE,NON,21,19.0,2019
20191194,M,IVOIRIENNE,F4,ASSEZ-BIEN,NON,4,19.0,2019
20191195,M,IVOIRIENNE,C,PASSABLE,NON,20,18.0,2019
20191196,M,IVOIRIENNE,F4,ASSEZ-BIEN,NON,10,18.0,2019
20191197,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,6,17.0,2019
20191198,M,IVOIRIENNE,D,PASSABLE,NON,4,19.0,2019
20191199,M,IVOIRIENNE,D,PASSABLE,NON,1,21.0,2019
20191200,M,IVOIRIENNE,F2,PASSABLE,NON,6,19.0,2019
20191201,M,IVOIRIENNE,E,PASSABLE,NON,10,19.0,2019
20191202,M,IVOIRIENNE,F4,PASSABLE,NON,22,20.0,2019
20191203,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,9,19.0,2019
20191204,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,19.0,2019
20191205,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,18.0,2019
20191206,M,IVOIRIENNE,D,PASSABLE,NON,12,23.0,2019
20191207,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,14,18.0,2019
20191208,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,8,20.0,2019
20191209,M,IVOIRIENNE,D,PASSABLE,OUI,1,20.0,2019
20191210,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,7,21.0,2019
20191211,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,10,18.0,2019
20191212,F,IVOIRIENNE,A1,ASSEZ-BIEN,NON,1,22.0,2019
20191213,F,IVOIRIENNE,A2,PASSABLE,NON,2,19.0,2019
20191214,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,6,23.0,2019
20191215,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,12,19.0,2019
20191216,F,IVOIRIENNE,F4,PASSABLE,NON,3,21.0,2019
20191217,M,IVOIRIENNE,D,PASSABLE,NON,6,20.0,2019
20191219,M,IVOIRIENNE,G2,ASSEZ-BIEN,NON,6,21.0,2019
20191220,F,IVOIRIENNE,F4,PASSABLE,NON,13,18.0,2019
20191222,M,IVOIRIENNE,C,PASSABLE,NON,10,21.0,2019
20191223,M,IVOIRIENNE,D,PASSABLE,OUI,1,23.0,2019
20191225,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,20.0,2019
20191226,M,IVOIRIENNE,F1,PASSABLE,OUI,4,24.0,2019
20191227,F,IVOIRIENNE,D,PASSABLE,OUI,3,22.0,2019
20191228,F,IVOIRIENNE,D,ASSEZ-BIEN,OUI,32,20.0,2019
20191229,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,21.0,2019
20191230,M,IVOIRIENNE,D,PASSABLE,NON,13,18.0,2019
20191231,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,8,19.0,2019
20191232,M,IVOIRIENNE,D,PASSABLE,NON,12,20.0,2019
20191233,F,IVOIRIENNE,C,PASSABLE,NON,2,19.0,2019
20191234,M,IVOIRIENNE,F1,PASSABLE,NON,18,23.0,2019
20191235,M,IVOIRIENNE,E,PASSABLE,NON,12,19.0,2019
20191236,M,IVOIRIENNE,C,BIEN,NON,4,19.0,2019
20191237,M,IVOIRIENNE,F2,PASSABLE,NON,6,19.0,2019
20191238,F,IVOIRIENNE,A2,ASSEZ-BIEN,NON,5,18.0,2019
20191239,F,IVOIRIENNE,A2,ASSEZ-BIEN,NON,9,19.0,2019
20191240,M,IVOIRIENNE,E,PASSABLE,NON,16,19.0,2019
20191241,F,IVOIRIENNE,F4,BIEN,NON,2,19.0,2019
20191242,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,20.0,2019
20191243,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,22,19.0,2019
20191244,F,IVOIRIENNE,C,ASSEZ-BIEN,NON,8,20.0,2019
20191245,F,IVOIRIENNE,D,PASSABLE,NON,3,19.0,2019
20191246,M,IVOIRIENNE,C,PASSABLE,NON,7,19.0,2019
20191247,F,IVOIRIENNE,D,PASSABLE,NON,64,20.0,2019
20191248,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,11,20.0,2019
20191249,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,20.0,2019
20191250,F,IVOIRIENNE,C,PASSABLE,NON,4,22.0,2019
20191251,F,IVOIRIENNE,A2,ASSEZ-BIEN,NON,3,20.0,2019
20191252,M,IVOIRIENNE,A1,PASSABLE,NON,3,21.0,2019
20191253,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,5,18.0,2019
20191254,M,IVOIRIENNE,D,PASSABLE,NON,21,19.0,2019
20191255,F,IVOIRIENNE,D,PASSABLE,NON,11,19.0,2019
20191256,M,IVOIRIENNE,D,PASSABLE,NON,21,19.0,2019
20191257,M,IVOIRIENNE,F4,PASSABLE,NON,12,24.0,2019
20191258,M,IVOIRIENNE,A1,PASSABLE,NON,26,21.0,2019
20191259,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,19.0,2019
20191260,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,21.0,2019
20191261,M,IVOIRIENNE,D,BIEN,OUI,5,21.0,2019
20191262,M,IVOIRIENNE,F1,PASSABLE,OUI,7,23.0,2019
20191263,M,IVOIRIENNE,D,PASSABLE,OUI,6,20.0,2019
20191264,M,IVOIRIENNE,D,PASSABLE,NON,8,20.0,2019
20191265,M,IVOIRIENNE,F1,ASSEZ-BIEN,OUI,3,22.0,2019
20191266,M,IVOIRIENNE,D,PASSABLE,NON,23,22.0,2019
20191267,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,9,20.0,2019
20191268,F,GHANEENNE,C,PASSABLE,NON,4,20.0,2019
20191269,F,IVOIRIENNE,D,PASSABLE,OUI,55,22.0,2019
20191270,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,7,18.0,2019
20191271,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,3,18.0,2019
20191273,M,IVOIRIENNE,D,PASSABLE,NON,2,19.0,2019
20191274,M,IVOIRIENNE,D,PASSABLE,NON,11,22.0,2019
20191275,M,IVOIRIENNE,C,PASSABLE,NON,29,21.0,2019
20191276,M,IVOIRIENNE,F1,PASSABLE,NON,20,19.0,2019
20191277,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,5,18.0,2019
20191278,F,IVOIRIENNE,A2,PASSABLE,NON,29,16.0,2019
20191279,F,IVOIRIENNE,D,PASSABLE,NON,5,20.0,2019
20191280,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,5,21.0,2019
20191281,M,IVOIRIENNE,E,PASSABLE,NON,7,22.0,2019
20191282,M,IVOIRIENNE,C,PASSABLE,NON,3,21.0,2019
20191283,F,IVOIRIENNE,A2,ASSEZ-BIEN,OUI,1,23.0,2019
20191284,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,4,20.0,2019
20191285,M,IVOIRIENNE,D,PASSABLE,NON,15,19.0,2019
20191286,M,IVOIRIENNE,C,PASSABLE,NON,5,23.0,2019
20191287,F,IVOIRIENNE,A1,PASSABLE,NON,5,19.0,2019
20191288,F,IVOIRIENNE,D,PASSABLE,NON,26,19.0,2019
20191289,M,IVOIRIENNE,D,BIEN,NON,1,19.0,2019
20191290,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,10,18.0,2019
20191291,F,IVOIRIENNE,C,PASSABLE,NON,5,21.0,2019
20191292,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,1,20.0,2019
20191293,M,IVOIRIENNE,F7,PASSABLE,NON,11,20.0,2019
20191294,F,IVOIRIENNE,D,BIEN,NON,1,20.0,2019
20191295,M,IVOIRIENNE,A2,PASSABLE,NON,7,18.0,2019
20191296,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,1,19.0,2019
20191297,M,IVOIRIENNE,F7,PASSABLE,NON,10,20.0,2019
20191298,M,IVOIRIENNE,C,PASSABLE,NON,20,19.0,2019
20191299,M,CENTRAFRICAINE,D,PASSABLE,NON,1,23.0,2019
20191300,M,BURKINABE,C,ASSEZ-BIEN,NON,3,21.0,2019
20191301,M,IVOIRIENNE,D,PASSABLE,OUI,2,18.0,2019
20191302,M,IVOIRIENNE,A2,PASSABLE,NON,25,18.0,2019
20191303,M,IVOIRIENNE,D,PASSABLE,NON,23,22.0,2019
20191304,M,IVOIRIENNE,D,PASSABLE,NON,4,19.0,2019
20191305,F,IVOIRIENNE,D,PASSABLE,NON,29,18.0,2019
20191306,M,IVOIRIENNE,D,PASSABLE,NON,12,23.0,2019
20191307,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,21.0,2019
20191308,M,IVOIRIENNE,A2,ASSEZ-BIEN,NON,2,18.0,2019
20191309,M,IVOIRIENNE,C,PASSABLE,NON,6,18.0,2019
20191310,F,IVOIRIENNE,C,PASSABLE,NON,4,17.0,2019
20191311,M,IVOIRIENNE,F2,PASSABLE,NON,13,20.0,2019
20191312,F,IVOIRIENNE,D,PASSABLE,NON,30,19.0,2019
20191313,M,IVOIRIENNE,G2,PASSABLE,NON,10,21.0,2019
20191316,M,IVOIRIENNE,F7,ASSEZ-BIEN,NON,3,23.0,2019
20191318,M,IVOIRIENNE,D,PASSABLE,NON,10,19.0,2019
20191319,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,20.0,2019
20191320,F,IVOIRIENNE,A1,PASSABLE,NON,1,19.0,2019
20191321,M,IVOIRIENNE,F2,ASSEZ-BIEN,NON,5,23.0,2019
20191322,F,IVOIRIENNE,D,PASSABLE,NON,26,19.0,2019
20191323,M,IVOIRIENNE,C,PASSABLE,NON,5,21.0,2019
20191324,M,IVOIRIENNE,C,PASSABLE,NON,3,22.0,2019
20191325,M,IVOIRIENNE,A1,ASSEZ-BIEN,NON,16,21.0,2019
20191326,M,IVOIRIENNE,B,PASSABLE,NON,1,20.0,2019
20191328,F,IVOIRIENNE,D,PASSABLE,NON,28,17.0,2019
20191329,M,IVOIRIENNE,F3,PASSABLE,NON,11,19.0,2019
20191330,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,10,20.0,2019
20191331,F,IVOIRIENNE,A1,PASSABLE,OUI,3,20.0,2019
20191332,F,IVOIRIENNE,G2,ASSEZ-BIEN,NON,3,18.0,2019
20191333,M,IVOIRIENNE,D,PASSABLE,NON,23,21.0,2019
20191334,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,20,21.0,2019
20191335,M,IVOIRIENNE,G2,ASSEZ-BIEN,NON,1,22.0,2019
20191336,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,8,20.0,2019
20191338,M,IVOIRIENNE,C,BIEN,NON,1,18.0,2019
20191339,F,IVOIRIENNE,D,PASSABLE,NON,2,19.0,2019
20191340,M,IVOIRIENNE,D,PASSABLE,NON,9,19.0,2019
20191342,M,IVOIRIENNE,D,BIEN,NON,1,20.0,2019
20191343,F,IVOIRIENNE,C,PASSABLE,NON,5,19.0,2019
20191344,F,IVOIRIENNE,D,PASSABLE,NON,20,22.0,2019
20191345,M,IVOIRIENNE,C,PASSABLE,NON,17,19.0,2019
20191346,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,8,20.0,2019
20191347,M,IVOIRIENNE,D,ASSEZ-BIEN,NON,2,21.0,2019
20191348,M,IVOIRIENNE,BT COMPTABILITE,ASSEZ-BIEN,NON,1,19.0,2019
20191349,M,IVOIRIENNE,C,ASSEZ-BIEN,NON,1,18.0,2019
20191350,F,IVOIRIENNE,C,PASSABLE,NON,2,22.0,2019
20191351,M,IVOIRIENNE,D,PASSABLE,NON,15,19.0,2019
20191352,M,IVOIRIENNE,F4,PASSABLE,NON,9,18.0,2019
20191353,M,IVOIRIENNE,D,ASSEZ-BIEN,OUI,1,23.0,2019
20191354,F,IVOIRIENNE,D,ASSEZ-BIEN,NON,16,20.0,2019
20191355,M,IVOIRIENNE,D,PASSABLE,NON,10,19.0,2019
20191356,F,IVOIRIENNE,C,PASSABLE,NON,8,19.0,2019
